N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
22861|0.766798|0.92163426|0.8202664|0.8680008|2|Subject:Offence_against_the_person|0.380952418|why do visiting teams whine about right field as if it is longer for their batters. #yankees #yankeestadium
22862|0.76681024|0.9216392|0.8202765|0.8680087|1|Subject:Ban_(law)|0.200000003|why do yall bitches act so childish
22863|0.76676995|0.92158103|0.8202765|0.8679829|1|Subject:I_Look_Like_an_Engineer|0.056249999|why does @drake like serena williams? she looks like a tranny
22864|0.7667297|0.92158103|0.8202304|0.86795706|2|Subject:Talking_shit|0.349999994|"why does msnbc have a ""news"" show that is 100% opinion &amp; right wing talking points? joe the nation is with pbo not u teabaggers #morningjoe"
22865|0.76674193|0.921586|0.8202405|0.86796486|1|Subject:Spray-on_clothing|0.142857149|why does this bitch on the olympics have a giant band aid on that looks like mia designed it for american apparel?
22866|0.7667542|0.9215909|0.82025063|0.8679728|0|Subject:Poof|0.333333343|"why does this faggot in front of me have to get two dozen doughnuts right now, get the fuck on"
22867|0.7667664|0.9215959|0.8202607|0.86798066|1|Subject:Mama_Qadeer|0.123333335|"why don't you text your own mom, dumb bitch."
22868|0.7667787|0.9216008|0.8202708|0.8679884|1|Subject:Offence_against_the_person|0.222222239|why everybody so hype to see these famous people naked y'all hoes just alike they just got money &#128557;
22869|0.7667909|0.92160577|0.8202809|0.86799634|1|Subject:Adult_abuse|0.422222227|why everybody talking about rihanna nudes like she super cold naked? just cuz she famous huh? that hoe built like a bubble gum swirl!!
22870|0.7668032|0.9216107|0.820291|0.8680042|1|Subject:Fundaci?n_Mujeres_en_Igualdad|0.220000014|why give a bitch an inch when she rather have 9 &#128520;
22871|0.7668154|0.92161566|0.8203011|0.868012|1|Subject:Article_9_of_the_Constitution_of_Singapore|0.125000000|why give a bitch ur heart when she'd rather have a purse. why give a bitch an inch when she'd rather have 9. these hoes aint loyal #lilwayne
22872|0.7668277|0.9216206|0.8203112|0.8680199|1|Subject:Suicide_attempt|0.166666672|why he try say alexi stole jo bitch lmao
22873|0.7668399|0.92162555|0.82032126|0.8680277|1|Subject:Nuisance_fee|0.200000003|"why hella bitches act like they got everything they have on they own, like no bitch you had some form of assistance"
22874|0.76685214|0.9216305|0.8203314|0.8680355|1|Subject:Nuisance_fee|0.200000003|why is @red_is_raw such a bitch? i mean who gets mild salsa? his father should be ashamed...
22876|0.7668119|0.9216305|0.8202853|0.8680098|2|Subject:Act_as_1_Campaign|0.138888910|why is all these artist and new ones making so much trash?
22877|0.7668241|0.92163545|0.8202954|0.8680176|1|Subject:Talking_shit|0.500000000|why is it always the fat bitches talking shit?
22878|0.7668364|0.9216404|0.82030547|0.8680254|1|Subject:Offence_against_the_person|0.266666681|why is it everytime i go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with 2 teeth
22879|0.7667961|0.9216404|0.8202594|0.8679997|2|Subject:Offences_Against_the_Person_Act|0.190476209|why is my mother bothering me about the trash? it's my day off leave me alone and stop nagging
22880|0.7667559|0.9215822|0.8202594|0.8679738|1|Subject:Deviant_sexual_intercourse|0.095238104|why is my phone being a fucking bitch
22881|0.76676816|0.92158717|0.8202695|0.8679817|1|Subject:Recreational_use_of_ketamine|0.125000000|why is that most of the niggas/bitches i use to fw like to sub me ? &#128514;&#128557;
22882|0.7667804|0.9215921|0.8202796|0.86798954|1|Subject:Acid_throwing|0.239583328|why is this bitch throwing condoms? lmao
22883|0.7667926|0.92159706|0.8202897|0.86799735|1|Subject:Torture_by_proxy|0.285714298|why isn't rogers in the game? what a pussy! no heart. not tough. where's the out cry? oh he's really hurt? no excuse. cutler's tougher...
22885|0.76675236|0.92159706|0.82024366|0.8679716|2|Subject:Racist_terrorism|0.250000000|"why no boycott of racist ""redskins""? #redskins #changethename #changethemascot"
22886|0.76676464|0.921602|0.82025373|0.8679794|1|Subject:Offences_Against_the_Person_Act|0.400000036|why tf are girls still virgins ????????? we only got 2 months to live bitch you better throw that ass back
22887|0.76677686|0.92160696|0.8202638|0.8679873|1|Subject:2_+_2_=_5|0.202222228|why the fuck am i getting notifications about two cunts getting married on facebook? i dini gie a fuck #getlost
22888|0.7667891|0.9216119|0.82027394|0.86799514|1|Subject:Talking_shit|0.250000000|why the fuck are the @yankees throwing batting practice tonight? holy shit...
22889|0.7668013|0.92161685|0.820284|0.86800295|1|Subject:Nuisance_fee|0.200000003|why the fuck is this bitch calling me for
22890|0.7668136|0.9216218|0.8202941|0.8680108|1|Subject:Nuisance_fee|0.400000006|"why the most ratchet bitches be talkin shit? y'all got nothing better to do but talk shit, pick up the liq, and hop on a dick."
22891|0.7668258|0.92162675|0.82030416|0.86801857|1|Subject:Adult_abuse|0.285714298|why the wifey type girls single and the hoes being cuffed though?
22892|0.766838|0.9216317|0.8203142|0.86802644|1|Subject:Offences_Against_the_Person_Act|0.133333340|why these bitches be gettin instagrams just to post pictures of other bitches?? i dont get it
22893|0.76685023|0.92163664|0.82032436|0.86803436|1|Subject:Peer_abuse|0.200000003|why these hoes always tryna be bitches? don't they know that hoes can't be bitches.. cause they hoes! @yuckhalin
22894|0.76686245|0.9216415|0.82033443|0.8680421|1|Subject:Offences_Against_the_Person_Act|0.266666681|why these thirsty bitches trying to hit me up slide out of my kik lmfaoo &#128514;
22895|0.76687473|0.9216465|0.8203445|0.86805|1|Subject:Adult_abuse|0.200000003|why was jorge zimmerman arrested? do prosecutors have a witness that saw zimmy attack traytray? are they afraid of the hoodie pussies?
22896|0.7668345|0.9216465|0.8202985|0.8680242|2|Subject:Parenting_coordinator|0.200000003|why won't we run the ball? our offensive coordinator is retarded
22897|0.7668467|0.9216514|0.82030857|0.86803204|1|Subject:Order_of_Saint_Januarius|0.140000001|why would i be mad at a bitch who couldn't pass the 10th grade &#128128; i'll wait
22898|0.76685894|0.92165637|0.82031864|0.86803985|1|Subject:Web_We_Want|0.166666672|why would i fuck a bitch that can't fuck? jus like u hoes don't want want a nigga wit a clit ticckler
22899|0.76687115|0.9216613|0.8203287|0.8680477|1|Subject:Nuisance_fee|0.200000003|why would you date an ugly girl who is also a huge bitch?
22900|0.766831|0.9216613|0.8202827|0.8680219|2|Subject:Commons_Grave|0.166666672|why would you think common is trash? tf
22901|0.7668432|0.92166626|0.8202928|0.8680298|1|Subject:Nuisance_fee|0.200000003|why yall bitches be havin stretch marks on yall upper ass &#128514;&#128557;&#128557;
22902|0.7668554|0.9216712|0.82030284|0.8680376|1|Subject:Offence_against_the_person|0.133333340|"why yes, functioning tho rt @blaaksuedepumps: are you retarded?"
22903|0.76686764|0.9216761|0.8203129|0.86804545|1|Subject:Offences_Against_the_Person_Act|0.457142889|"why you worried bout a bitch, weed, clothes,sex, game system, parties,chillin , but no job"
22904|0.76687986|0.92168105|0.820323|0.86805326|1|Subject:Abuse_of_information|0.200000003|why you fuckin wit a niggah if you aint fuckin wit a real niggah
22905|0.7668921|0.921686|0.82033306|0.8680611|1|Subject:Abuse_prevention_program|0.190476209|why you gotta be such a hoe smh i ain't captain save a hoe !!
22907|0.7669043|0.92169094|0.82034314|0.868069|1|Subject:Right_to_protest|0.166666672|why you let these hoes tear what we had right apart
22909|0.7669165|0.9216958|0.8203532|0.8680768|1|Subject:Bitch_tits|0.250000000|why you stressin bout a bitch .
22910|0.76687634|0.9216378|0.8203532|0.868051|1|Subject:Grapple_Ray|0.100000001|why you talking to hoes about bro nem?! &#128548;
22911|0.7668885|0.9216427|0.8203633|0.86805874|0|Subject:Death_by_sawing|0.133333340|why you think all these niggas end up with all these kids? fucking ugly bitches
22912|0.7669007|0.92164767|0.82037336|0.8680666|1|Subject:School_of_the_Americas_Watch|0.125000000|why you worried bout that other hoe? cuz that other hoe aint worried bout another hoe
22914|0.76691294|0.9216526|0.8203834|0.8680745|1|Subject:Iron_chair|0.166666672|wifey had the hoes back then &#128514;&#128514;
22915|0.76687276|0.9216526|0.8203375|0.8680488|2|Subject:Peer_abuse|0.200000003|will hillary &#8216;dodo-bird&#8217; be dems 2016 candidate to take over obama's job as us prez? dog http://t.co/wflzyxmvk6 via @worldnetdaily
22916|0.7668326|0.9216526|0.82029146|0.868023|2|Subject:School_of_the_Americas_Watch|0.468750030|will be interesting to watch how interlagos grips in this weekend. f1 cars basically the guinea pigs for wec later this month.
22918|0.7668448|0.92165756|0.82030153|0.86803085|1|Subject:Abuse_of_power|0.133333340|will you sell that pussy for me ?
22919|0.766857|0.92166245|0.8203116|0.86803865|1|Subject:Zaria_Quds_Day_massacres|0.344444484|"will&#8217;s tweets scream &#8220;look at me, i&#8217;m a pansy ass bitch&#8221; like 5 of the 7 days in a week."
22920|0.76686925|0.9216674|0.8203217|0.86804646|1|Subject:2_+_2_=_5|0.202222228|wilson a hoe he said that shit 2 years ago
22921|0.76688147|0.92167234|0.82033175|0.86805433|1|Subject:Right_to_protest|0.166666672|winking emoji? i'm about to fuck her right in the pussy
22922|0.7668413|0.9216143|0.82033175|0.86802864|1|Subject:G.I._Joe:_A_Real_American_Hero_(disambiguation)|0.062500000|winn dixie is for real niggaz publix is for pussies
22923|0.7668535|0.92161924|0.8203418|0.8680364|1|Subject:Sudan_Freedom_Walk|0.166666672|winter time walking is no hoe !!! ctfu
22924|0.76681334|0.92156124|0.8203418|0.86801064|1|Subject:Lana_Winters|0.100000001|winter weather gon have a niggah in his feelings &#128544;&#128532;&#128527;&#128554;&#128149; .
22925|0.76682556|0.9215662|0.8203519|0.8680185|1|Subject:Abuse_of_information|0.200000003|wintertime .. bout to turn the grind back on .. don't spent enough money wit u niccas
22926|0.7668378|0.9215711|0.820362|0.86802626|1|Subject:Offences_Against_the_Person_Act|0.190476209|wish @alliemathews would stop being lazy and be a little rebellious. come to indy bitch titz. @tyler_yost misses you
22927|0.76684994|0.921576|0.82037205|0.8680341|0|Subject:Poof|0.333333343|wish i coulda said more to @emmaleeeparkerr tonight. good seeing you fag. &#128540;
22928|0.7668098|0.921518|0.82037205|0.86800843|1|Subject:Grapple_Ray|0.100000001|wish i got hoes like james bond
22929|0.76682204|0.921523|0.8203821|0.8680163|1|Subject:Waist_chop|0.347222269|wish i would let you dig in my pockets ... god bless you w/ breath in your body... lazy ass bitch get up &amp; start grinding
22930|0.7668342|0.9215279|0.82039213|0.86802405|1|Subject:Bad_bitch|0.142222241|wish i had a bad bitch tonight where they at?
22931|0.7668464|0.92153287|0.8204022|0.8680319|1|Subject:Talking_shit|0.349999994|wish they'd teach tracee. rt @kanyebreast: all chihuahuas do that squinty eye shit. i think it's hilarious.
22932|0.7668063|0.9214749|0.8204022|0.86800617|1|Subject:Pussy_(energy_drink)|0.041666668|with a pussy mullet
22933|0.76676613|0.9214749|0.82035625|0.8679805|2|Subject:Nuisance_fee|0.200000003|with birds ill share this lonely view
22934|0.76677835|0.9214798|0.8203663|0.8679883|1|Subject:Peer_abuse|0.200000003|with my best bitches @nerissaloren @robertenders http://t.co/nsngq3q0
22935|0.76679057|0.92148477|0.8203764|0.8679961|1|Subject:Prosecution_of_gender-targeted_crimes|0.500000000|with my partner in crime riri22barbie yesss &#128128; bitch stole my look! hah #vegasqueens #ladykimora &#128139;&#128139; http://t.co/wxkj826b1e
22936|0.7668028|0.92148966|0.82038647|0.8680039|1|Subject:Le_Jeu_de_la_Mort|0.200000003|"with no babymama drama , side hoes all that ...just fa me n only me !"
22937|0.7667626|0.92148966|0.8203405|0.8679782|2|Subject:Suicide_attempt|0.095238104|with the birds i share this lonely view..
22938|0.76677483|0.9214946|0.8203506|0.8679861|1|Subject:Bitch_tits|0.250000000|"with the bitches @moonsnlullabies, @laleaa_, &amp; @dayreeee &#128109;&#128111; &#128139;&#128168; --- @hookahdrive"
22939|0.76678705|0.92149955|0.8203606|0.86799383|1|Subject:Nuisance_fee|0.200000003|with yo twatching ass bitch!!
22940|0.76674694|0.92149955|0.8203147|0.86796814|2|Subject:Gaslighting|0.349999994|"without serge, the bird chirps. the sun burns, the grass grows, the world turns. the moon glows, the river flows. but i die without serge."
22941|0.7667591|0.9215045|0.8203247|0.86797595|1|Subject:World_Courts_of_Women|0.134814829|without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job .....keep on hoeing!
22943|0.7667713|0.92150944|0.8203348|0.8679838|1|Subject:Offences_Against_the_Person_Act|0.414814830|wiz lost his bitch to this nigga ain't no weed in the world strong enough to help him get over that http://t.co/l2xzruqwkp
22944|0.76678354|0.9215144|0.82034487|0.86799157|1|Subject:Nuisance_fee|0.200000003|"wiz need to go back to the ""yeahhhhhhh bitch"" ""okkkk"" wiz"
22945|0.76679575|0.9215193|0.82035494|0.8679994|1|Subject:Adult_abuse|0.200000003|wiz thought he could turn his hoe into a house wife #shedontbelongtoyou #shebelongstotheworld
22946|0.7668079|0.9215242|0.82036495|0.8680071|1|Subject:Drop_set|0.133333340|wizard turned into a hoe after a break up
22947|0.76682013|0.9215292|0.820375|0.868015|1|Subject:Bitch_tits|0.250000000|woke up cold thenna bitch n stomach on flat fr &#128514;&#128514;&#128514; http://t.co/71ivr8islk
22948|0.76683235|0.9215341|0.8203851|0.86802286|1|Subject:Offence_against_the_person|0.338624358|woke up dis morning pockets filled with xtra pros might slide thru double o tonight n bless the hoes! -- #peezy
22949|0.7668445|0.92153907|0.8203952|0.86803067|1|Subject:Nuisance_fee|0.400000006|woke up feeling like a bitch. gonna stop acting like a bitch over some weak shit and focus on myself now. its me time bruh
22952|0.76685673|0.92154396|0.8204052|0.86803854|1|Subject:Offence_against_the_person|1.080952525|woman have staring problems just as much as men..talking all this mumbo jumbo about men..i just give them retarded faces or ignore them..
22954|0.76686895|0.9215489|0.82041526|0.86804634|1|Subject:Adult_abuse|0.971428633|"women stay bragging about their mans penis and wonder why your friend fucked him....smh ....silly, silly hoe."
22955|0.7668811|0.92155385|0.8204253|0.86805415|1|Subject:Offences_Against_the_Person_Act|0.400000036|"women use niggas all the time for monetary purposes and gain, if a bitch wanna buy me some sneakers i ain't turning shit down."
22956|0.7668933|0.9215588|0.82043535|0.86806196|1|Subject:Adult_abuse|1.257142901|"women want a best man holiday type of nigga meanwhile you have mad thot pics on ya gram talking about ""this could be us"" bitch die"
22957|0.7669055|0.9215637|0.8204454|0.86806977|0|Subject:Offences_Against_the_Person_Act|0.623809516|women who are feminist are the ugly bitches who cant find a man for themselves
22958|0.7668654|0.9215637|0.82039946|0.868044|2|Subject:Adult_abuse|0.285714298|"won't catch me sneak dissing, thats fo the birds."
22959|0.7668776|0.92156863|0.82040954|0.8680519|1|Subject:Missing_stair|0.250000000|won't step dad me hoe. lol
22960|0.7668375|0.92156863|0.82036364|0.86802614|2|Subject:Kuwaiti_Family_Committee|0.166666672|woot! rt @yankees: #yankees completed their sixth series sweep of the season and fourth at home.
22961|0.7668497|0.9215736|0.8203737|0.868034|1|Subject:Adult_abuse|0.200000003|"word rt @maxin_betha: and pussy rt @humbltonbanks and snacks rt @aerin_marie: ladies, keep beer (cont) http://t.co/ssb5erhd"
22962|0.76686186|0.92157847|0.8203837|0.86804175|1|Subject:Dry_run_(terrorism)|0.134999990|word to ray rice rt &#8220;@winningassnick: if i marry you ain't gone be no divorces bitch. only way outta this is in a box or in handcuffs.&#8221;
