N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
17723|0.8082322|0.9689431|0.82971317|0.89393944|1|Subject:Offences_Against_the_Person_Act|0.410256445|rt @thevoiceofmiami #fellas: would you shit on a bitch if she asked you like that biggie skit? + i'll take my dick and go home.
17724|0.8082452|0.9689456|0.829725|0.89394736|1|Subject:Human_rights_abuses_in_Kashmir|0.333333343|rt @thevoiceofmiami i don't work for pussy... + the code of a real man
17726|0.8082582|0.9689481|0.8297369|0.8939553|1|Subject:Right_to_work|0.196581215|"rt @thevoiceofmiami: i don't care how much pussy i get, i still got to jack my dick..."
17727|0.80827117|0.9689507|0.82974875|0.8939633|1|Subject:Bondage_tape|0.166666672|rt @thevoiceofmiami: i wonder how many of y'all hoes got homegrown sex tapes online and u.o.e.n.o
17728|0.80828416|0.9689532|0.82976055|0.8939712|1|Subject:Format_shifting|0.128205135|rt @thevoiceofmiami: if you got to have every hoe you see you a weak nigga...
17729|0.8082294|0.9689532|0.82970285|0.8939377|2|Subject:Adult_abuse|0.153846160|rt @thevoiceofmiami: miami* rt @pacdagoat: houston has so many trash drivers
17730|0.8082424|0.9689557|0.82971466|0.89394563|1|Subject:Offences_Against_the_Person_Act|0.235897452|"rt @thevoiceofmiami: twitter hoes just different, bitches want to text or dm all day. hoe i'm trying to fuck something..."
17731|0.8082554|0.96895826|0.8297265|0.89395356|1|Subject:Bases_Aut?nomas|0.108333334|rt @thevoiceofmiami: when you start liking a hoe you don't really like because she gives you the pussy on a consistent basis...
17732|0.80826837|0.96896076|0.8297384|0.89396155|1|Subject:Offences_Against_the_Person_Act|0.418803453|rt @thewoundgod: son. lmao. rt @chefwaites: i&#8217;m gonna cry every time rt @wackproducer: no bitches http://t.co/jeihgdwlai
17733|0.8082136|0.96896076|0.8296806|0.893928|2|Subject:Offences_Against_the_Person_Act|0.338461578|"rt @thexbone: twitch plays call of duty. enter trash talk in the chat, the auto-aim will do the rest"
17734|0.8082266|0.96896327|0.8296925|0.893936|1|Subject:Ethnic_hatred|0.233333334|rt @the_april_fool: fucking with them hoes! &#8220;@marc_withdac: &#8220;@camblunt: my nigga waka i hate it had to be him http://t.co/e12ylm2yva&#8221; man t&#8230;
17736|0.8082396|0.96896577|0.82970434|0.8939439|1|Subject:Poof|0.333333343|rt @the_paradox: faggot rt @80sbaby4life: i was in the club and there was this good lookin bitch. ..she had gold teeth tho. i was confused &#8230;
17738|0.8082526|0.96896833|0.8297162|0.8939519|1|Subject:Nuisance_fee|0.353846163|rt @the_searcy: happy cunt bags&#128076;
17739|0.80826557|0.96897084|0.82972807|0.8939599|1|Subject:Adult_abuse|0.153846160|"rt @theegreekgod: girl: i know you got hoes me: http://t.co/qna9ogveww"
17740|0.80821085|0.96897084|0.8296703|0.8939263|2|Subject:Offences_Against_the_Person_Act|0.835897446|rt @theegreekgod: soulja boy trash now but i'm not gonna act like i never cranked that superman.
17741|0.80822384|0.96897334|0.8296822|0.89393425|1|Subject:Bitch_tits|0.250000000|rt @theejenbunny: oh you didn't hit me boo boo - bitches who got hit in the jaw
17742|0.80823684|0.9689759|0.82969403|0.89394224|1|Subject:Missing_stair|0.250000000|rt @theejenbunny: oh you missed bitch- bitxhes who got socked in the face
17743|0.8082498|0.9689784|0.82970583|0.89395016|1|Subject:Bitch_(insult)|0.109722227|rt @theerealgemini: listen here &#8220;@verbally_abrupt: bitches cheat on they bitch... but be soooooo hurt when they bitch cheat back.&#8221;
17744|0.80826277|0.9689809|0.8297177|0.8939581|1|Subject:Offence_against_the_person|0.478321671|rt @thee_mrwest: this bitch at work gone make me slap her head off her fuckin neck
17745|0.80827576|0.9689834|0.82972956|0.8939661|1|Subject:Hoe_Kah_Hong|0.137500003|rt @theeesickestkid: yo bag gucci but you still ugly hoe shut up
17746|0.80828875|0.968986|0.82974136|0.89397407|1|Subject:2_+_2_=_5|0.202222228|rt @theomaxximus: i can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe
17748|0.80830175|0.9689885|0.8297532|0.89398193|1|Subject:Offence_against_the_person|0.371794879|"rt @therealalonig: $10,000 dinner dates with yo man bitch. #pow @karrueche http://t.co/lop1ly4hvs"
17750|0.80831474|0.968991|0.829765|0.89398986|1|Subject:Human_rights_abuses_in_Kashmir|0.523809552|rt @thinklikerandy: when you've got 5 or 6 hoes every one of them sees her man as god.that's why you don't have sex with them very often. -&#8230;
17751|0.80825996|0.968991|0.8297074|0.8939564|2|Subject:Right_to_die|0.235897452|rt @thinkingofjacob: so i took a 1000 pictures with him and he ate all the brownies i made but he's the new homie @macdemy http://t.co/czeo&#8230;
17752|0.80827296|0.9689935|0.8297192|0.89396435|1|Subject:Offences_Against_the_Person_Act|0.205128223|"rt @thinknmoney_365: @wendys , @tacobell , &amp; @mcdonalds yall bitches needa start delivering !!"
17753|0.80828595|0.96899605|0.82973105|0.89397234|1|Subject:Dilemma_action|0.166666672|rt @thirst22: hoes love justifying other hoes actions. that's how you easily know who be hoeing.
17754|0.80829895|0.96899855|0.82974285|0.89398026|1|Subject:Spray-on_clothing|0.333333343|"rt @this_sarcasm_: my tweet wasn't really about you. but if the shoe fits, then lace that bitch up and wear it."
17755|0.8083119|0.96900105|0.8297547|0.89398813|1|Subject:Bitch_tits|0.250000000|rt @thomas16v: that's my bitch &#128521;
17756|0.80825716|0.96900105|0.8296971|0.89395463|2|Subject:Offences_Against_the_Person_Act|0.205128223|"rt @thomaskeneally: obersturmfuhrer matthias, my wife is a superb financial brian. carry on with your labelling in her presence, and see ho&#8230;"
17757|0.80827016|0.96900356|0.8297089|0.8939626|1|Subject:Offences_Against_the_Person_Act|0.293040335|rt @thornton25: bruh you're not a friend.. you fuck with me when you and ya bitch into it &#128514;&#128514;&#128514;
17758|0.8082155|0.96900356|0.82965124|0.8939292|2|Subject:Dating_abuse|0.211111128|rt @thotcho: see the jumbotron? that&#8217;s where the jig is
17759|0.80822843|0.96900606|0.8296631|0.8939372|1|Subject:Offence_against_the_person|0.235897452|rt @thotslovenike: girlfriends hate them friendly bitches &#128514;
17760|0.8082414|0.9690086|0.8296749|0.89394504|1|Subject:Bitch_tits|0.333333343|rt @thottyglo: how quick your bitch will text another nigga whens shes mad at you http://t.co/ursi7ajump
17761|0.8082544|0.9690111|0.82968676|0.89395297|1|Subject:Offences_Against_the_Person_Act|0.529914558|rt @thriiiuminati: i hate when people think i'm mad or sad cause i'm not talking.. nah i'm chillin bitch.
17763|0.80826735|0.96901363|0.82969856|0.8939609|1|Subject:Adult_abuse|0.200000003|"rt @thtniggaxzavier: couple a , b's , c's , bad bitch double d's , popping e's i don't give a f , told you i'm a g"
17764|0.80828035|0.96901613|0.8297104|0.8939689|1|Subject:Offences_Against_the_Person_Act|0.506715536|rt @thuglifeisdead: best twitter beef all time was when @vidal_lucia called out barbara hoe ass for cheating on her college bf with some pa&#8230;
17765|0.8082933|0.96901864|0.8297222|0.8939768|1|Subject:Kishka_(prison_cell)|0.240000010|"rt @thugginlegally_: twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing shout out for shout out all &#8230;"
17766|0.8083063|0.96902114|0.829734|0.89398474|1|Subject:List_of_strikes_in_Spain|0.205128223|rt @tiarasoboojie: all the main bitches are getting kicked to the curve lol
17767|0.8083193|0.9690237|0.8297459|0.89399266|1|Subject:Offence_against_the_person|0.259259284|rt @tibaburger: sick ass goal #ned #worldcup2014
17768|0.80826455|0.9690237|0.82968825|0.89395916|2|Subject:Offences_Against_the_Person_Act|0.631501853|rt @tiderecruits101: it's ok to trash talk....but i haven't seen any bama fans wishing harm or injury towards lsu players.
17769|0.80827755|0.9690262|0.8297001|0.8939672|1|Subject:Web_We_Want|0.217948720|rt @tierrraaaaa: no sex bitch i only want the neck bitch .
17771|0.8082905|0.9690287|0.8297119|0.89397514|1|Subject:Talking_shit|0.403846145|"rt @timraw: was crazy about her. got to know her. she was a bitch. felt betrayed by my judgment."
17773|0.8083035|0.9690312|0.8297237|0.893983|1|Subject:Bitch_(insult)|0.109722227|rt @tinkkbaddass: bouta take a shower just to fuck yo bitch https://t.co/7wq5qzsils
17774|0.8083164|0.9690337|0.8297355|0.89399093|1|Subject:Hoe_Kah_Hong|0.137500003|"rt @tiny2youhoes: but naawww though, y'all hoes is fu don't fucking play w/me."
17775|0.8083294|0.9690362|0.8297474|0.8939989|1|Subject:Adult_abuse|0.285714298|rt @tinytino842: @triple6em96 i call all women bitches get over it
17776|0.80834234|0.9690387|0.8297592|0.89400685|1|Subject:Peshotanu_(punishment)|0.285714298|rt @tip_it_in: #ifshecantsuckthedickright slap it on her forehead.. the bitch needs a spankin.. discipline her ass &#128514;&#9995;
17778|0.8082877|0.9690387|0.8297016|0.8939733|2|Subject:Offences_Against_the_Person_Act|0.426373661|rt @tiredoftyranny: jihadi work accident: seven taliban fighters including top commander killed when roadside bombs detonate prematurely&#8230; h&#8230;
17779|0.8082331|0.9690387|0.829644|0.89394|2|Subject:Contraceptive_security|0.211401090|"rt @titanshomer: me: do you sell any larger sized condoms? her: sir those are 13 gallon trash bags! me: *winks until security escorts me &#8230;"
17780|0.808246|0.9690412|0.8296558|0.8939479|1|Subject:Spray-on_clothing|0.142857149|rt @tittyflex: lol i don't need halloween to dress like a ho. i know myself. everyday is another opportunity.
17781|0.808259|0.96904373|0.8296677|0.8939558|1|Subject:Right_to_work|0.196581215|rt @tittyflex: so they both was selling pussy and doing dirt together and they fell out so they putting each other on blast even though the&#8230;
17782|0.80827194|0.9690463|0.8296795|0.8939637|1|Subject:Spray-on_clothing|0.176923081|rt @tlmothyy: hoe about to bust ha knee caps&#128128;&#128128;https://t.co/2ec829l7qx
17783|0.8082849|0.9690488|0.8296913|0.8939716|1|Subject:Offences_Against_the_Person_Act|0.235897452|rt @tlmothyy: when your bro ask for a turn when you about to get some pussy https://t.co/g5yjyjeoem
17784|0.8082303|0.9690488|0.8296337|0.8939383|2|Subject:Time-out_(parenting)|0.250000000|rt @tomyfuturehus: #dearfuturehusband you have no idea how many brownie points you will get i you randomly play with my hair or scratch my &#8230;
17785|0.8082432|0.9690513|0.8296456|0.89394623|1|Subject:Adult_abuse|0.439560473|"rt @todd__kincannon: cry, liberal bitches. cry like you did when daddy left. mt @slate: republicans are abt to take control of state legisl&#8230;"
17786|0.8082562|0.9690538|0.8296574|0.8939541|1|Subject:Fat_feminism|0.296666712|rt @todd__kincannon: feminism (noun): the perverted political ideology of hateful bitches too fat to get in airplane seats --&gt; http://t.co/&#8230;
17787|0.8082016|0.9690538|0.82959986|0.8939207|2|Subject:Force-feeding|0.537240624|rt @tomarnold: boy went trick or treating at charlie sheen's. dada not jealous cause all charlie gave out was really good candy and by cand&#8230;
17788|0.808147|0.9690538|0.8295423|0.8938873|2|Subject:1968_purge_of_Polish_Jews|0.213186830|rt @tombradysego: might have a better chance if we put some trash cans out there.
17789|0.80815995|0.9690563|0.82955414|0.89389527|1|Subject:List_of_strikes_in_Spain|0.366666675|rt @tombradysego: sorry bitches it takes more than luck to beat me.
17790|0.80817294|0.9690588|0.82956594|0.8939032|1|Subject:Talking_shit|0.153846160|rt @tomolson8: @1dittlinger that has redneck written all over it lol. drunks can use gravity to get down &#128563;
17791|0.8081859|0.9690613|0.82957774|0.89391106|1|Subject:Adult_abuse|0.507692337|rt @tommyreainigga: all y'all dudes that just favorite this is a faggot smh
17792|0.8081988|0.9690638|0.82958955|0.893919|1|Subject:Sons_of_Africa|0.208333343|rt @tommyshiner: never snapchat will bishop. he is a screenshotting son of a bitch
17793|0.8082118|0.9690663|0.8296014|0.89392704|1|Subject:Offences_Against_the_Person_Act|0.410256445|"rt @tommyyrealnigga: i can tweet ""i dont fw crayons"" and my ex gone subtweet me saying ""only bitch niggas fw crayons anyways"""
17794|0.80822474|0.9690688|0.8296132|0.8939349|1|Subject:List_of_strikes_in_Spain|0.266666681|"rt @tooeffincool: it baffles me how people talk the upmost trash about someone.. then turn around and be ""close"". smh people probably do it&#8230;"
17795|0.80817014|0.9690688|0.8295557|0.89390147|2|Subject:Offence_against_the_person|0.605128229|"rt @toofab: finally! warner bros. making superhero films starring a woman, person of color and actor who identifies as ""queer"" http://t.co/&#8230;"
17796|0.80818313|0.9690713|0.8295675|0.8939094|1|Subject:The_woman_question|0.177777797|rt @toomessedup: fucking retarded question... http://t.co/9gw3iybyh3
17797|0.80819607|0.96907383|0.8295793|0.8939173|1|Subject:Adult_abuse|0.621378660|"rt @tooracist: a black man asked me ""hey white boy, do you like niggers?"" ""well i wouldn't use that word personally"" i said, ""like is a st&#8230;"
17798|0.808209|0.96907634|0.82959116|0.89392525|0|Subject:Torture_chamber|0.333333343|"rt @tooracist: some black guy at my school asked if there were colored printers in the library. ""it's 2014 man you can use any printer you&#8230;"
17799|0.80822194|0.96907884|0.82960296|0.89393324|1|Subject:Adult_abuse|0.571428597|"rt @tooracist: what type of eye make-up do redneck women use? nascara."
17800|0.8082349|0.96908134|0.82961476|0.89394116|1|Subject:Offences_Against_the_Person_Act|0.517378926|"rt @toosexist: women complain that chivalry is dead. yes congratulations bitches, you killed it with feminism http://t.co/mrc82zuhon"
17801|0.80824786|0.96908385|0.82962656|0.89394903|1|Subject:Bitch_tits|0.250000000|rt @tooturntnacho: why give a bitch ya heart when she rather have a purse.
17802|0.8082608|0.96908635|0.82963836|0.89395696|0|Subject:Offences_Against_the_Person_Act|0.293040335|rt @topblokebill: are you justin beiber? because your a fucken gay cunt @arii_nv http://t.co/pghisydeyb
17803|0.80827373|0.96908885|0.82965016|0.8939649|1|Subject:Blanket_party|0.160256416|rt @torahblaze: @1sonofyahweh hell yea! i don't know what's wrong w the brothas that love these cave hoes so damn much... #stopitnow
17805|0.80828667|0.96909136|0.82966197|0.8939728|1|Subject:Offences_Against_the_Person_Act|0.369230807|rt @torahblaze: @densonkeith a captain save a hoe just jumped in the convo to save these hoes lls
17806|0.8082996|0.96909386|0.82967377|0.8939807|1|Subject:Bitch_tits|0.250000000|rt @torijberman: @_vintagevixen lmao bummy bitches
17807|0.80831254|0.96909636|0.82968557|0.8939886|1|Subject:Right_to_die|0.235897452|rt @torriable: i want to leave but he said he was going to eat my pussy - now i'm afraid to go and leave my cat alone with him
17808|0.80832547|0.96909887|0.8296974|0.89399654|1|Subject:Stress_position|0.169230789|"rt @toucherandrich: wow, he didn't just call them bitches, from what i could see it looked like brady told the crowd ""f*ck you, bitches! ..."
17809|0.80827093|0.96909887|0.8296399|0.8939632|2|Subject:Right_to_die|0.235897452|"rt @toxicityy1: gwen stefani's new single is trash. her, hilary duff, britney and fergie have to give it up and go raise your kids and judg&#8230;"
17810|0.80828387|0.96910137|0.8296517|0.8939711|0|Subject:Right_to_work|0.141025662|rt @toyamiani: the reason you called jesus a monkey is because you knew he was not your color #farrakhan#thetime
17811|0.8082968|0.9691039|0.82966346|0.89397895|1|Subject:Right_to_work|0.196581215|"rt @toyaaa_k: ""if having hoes excite you, you still a lil nigga"" &#128581;"
17812|0.80830973|0.9691064|0.82967526|0.8939869|1|Subject:Offences_Against_the_Person_Act|0.338461578|rt @tr1zz: how bout some of you bitches be women for halloween.
17813|0.80832267|0.9691088|0.82968706|0.89399475|1|Subject:Talking_shit|0.353846163|rt @tr1zz: bitches get away with too much behind their social media accounts. popular on twitter and instagram but lame and broke as fuck i&#8230;
17814|0.8083356|0.9691113|0.82969886|0.8940026|1|Subject:Offence_against_the_person|0.333333343|rt @trackstar275: &#8220;@basedanarchy: when someone brings up your other hoes in front of bae http://t.co/twbse6eij7&#8221;
17815|0.8083485|0.9691138|0.82971066|0.89401054|1|Subject:Offences_Against_the_Person_Act|0.205128223|rt @trackstar275: with your bitch ass...
17816|0.8083614|0.96911633|0.8297224|0.8940185|1|Subject:Bitch_tits|0.250000000|rt @trakkboidelf: rt @49ant: when you tryna get bitches on linkedin http://t.co/uw3r0snjvk
17817|0.80837435|0.96911883|0.8297342|0.8940264|1|Subject:Offences_Against_the_Person_Act|0.449572682|"rt @transaparent: ""hi mom, last night i was cunt slapping when you texted me about grandpas bypass, sorry i didn't get back to you until no&#8230;"
17819|0.8083873|0.96912134|0.829746|0.89403427|1|Subject:Offence_against_the_person|0.235897452|"rt @trappat: allergic to: bullshit fuck boys asic bitches"
